StudyID,TraitNo,TraitDesc,TraitType,PC,Sex,Parent_Hybrid,Species_or_CrossType,Cross_Name,Cross_Dir,Dam.Parent1,Sire.Parent2,Trait_mean,Trait_var,Trait_var_Cat,Trait_n,CI.Letters,Ambig.Perf,Cross_ID,ParentID,Parents_Identical,Trait_mean2,Trait_mean_sub,Trait.mean.scaled,Trait.mean.scaled.zero,Trait.mean.div.by.max.sub.1,MaxSub1.Div.Min
Loveless_2010,9,Length_of_gonopodium,Morphology,No,M,Parent,Poecilia_mexicana,PM,NA,NA,NA,-0.1806,0.0139,Var,50,NA,NA,A,A,FALSE,-0.1806,0,-0,-1,18.846153846153847,-Inf
Loveless_2010,10,Depth_of_caudal_peduncle,Morphology,No,M,Parent,Poecilia_mexicana,PM,NA,NA,NA,-0.035,0.0167,Var,50,NA,NA,A,A,FALSE,-0.035,0,-0,-1,0,NaN
Loveless_2010,11,Length_of_caudal_fin,Morphology,No,M,Parent,Poecilia_mexicana,PM,NA,NA,NA,0.0046,0.0047,Var,50,NA,NA,A,A,FALSE,0.0046,0,-0,-1,-0.9310344827586207,0.2562874251497006
Loveless_2010,12,Height_of_caudal_fin,Morphology,No,M,Parent,Poecilia_mexicana,PM,NA,NA,NA,0.217,0.0077,Var,50,NA,NA,A,A,FALSE,0.217,0,-0,-1,-0.7621917808219179,0.16796267496111972
Loveless_2010,13,Caudal_fin_area,Morphology,No,M,Parent,Poecilia_mexicana,PM,NA,NA,NA,0.0655,0.0064,Var,50,NA,NA,A,A,FALSE,0.0655,0,-0,-1,-0.5936724565756824,0.45993227990970664
Loveless_2010,14,Mean_display,Behaviour,No,M,Parent,Poecilia_mexicana,PM,NA,NA,NA,1.32,0.48,SE,22,NA,NA,A,A,FALSE,1.32,0,0,-1,-0.8441558441558441,0.11728395061728392
Loveless_2010,15,Mean_thrust,Behaviour,No,M,Parent,Poecilia_mexicana,PM,NA,NA,NA,11.73,5.47,SE,22,NA,NA,A,A,FALSE,11.73,0,0,-1,-0.0892857142857143,0.8380281690140845
Loveless_2010,16,Mean_nibble,Behaviour,No,M,Parent,Poecilia_mexicana,PM,NA,NA,NA,15.32,6.27,SE,22,NA,NA,A,A,FALSE,15.32,0,0,-1,-0.24420325604341386,0.20418006430868163
Loveless_2010,1,Length_of_dorsal_fin,Morphology,No,M,Parent,Poecilia_velifera,PV,NA,NA,NA,0.1887,0.0019,Var,55,NA,NA,A,B,FALSE,0.1887,0.3647,1,1,0,1
Loveless_2010,2,Length_of_first_dorsal_fin_ray,Morphology,No,M,Parent,Poecilia_velifera,PV,NA,NA,NA,-0.0819,0.0209,Var,55,NA,NA,A,B,FALSE,-0.0819,0.2558,1,1,0,NaN
Loveless_2010,3,Length_of_last_dorsal_fin_ray,Morphology,No,M,Parent,Poecilia_velifera,PV,NA,NA,NA,-0.1714,0.0129,Var,55,NA,NA,A,B,FALSE,-0.1714,0.047000000000000014,1,1,-1.1980358174465626,0.059330490791980384
Loveless_2010,4,Dorsal_fin_ray_count,Morphology,No,M,Parent,Poecilia_velifera,PV,NA,NA,NA,16.24,2.0229,Var,55,NA,NA,A,B,FALSE,16.24,7.294499999999999,1,1,0,1
Loveless_2010,5,Dorsal_fin_area,Morphology,No,M,Parent,Poecilia_velifera,PV,NA,NA,NA,0.0861,0.016,Var,55,NA,NA,A,B,FALSE,0.0861,0.16999999999999998,1,1,0,1
Loveless_2010,6,Pre-dorsal_distance,Morphology,No,M,Parent,Poecilia_velifera,PV,NA,NA,NA,0.0359,0.0378,Var,55,NA,NA,A,B,FALSE,0.0359,-0.2856,0.9999999999999999,0.9999999999999998,-0.8883359253499222,0
Loveless_2010,7,Depth_at_mid-body,Morphology,No,M,Parent,Poecilia_velifera,PV,NA,NA,NA,0.0641,0.0019,Var,55,NA,NA,A,B,FALSE,0.0641,-0.0354,1,1,-0.47587898609975465,0.8283692126216455
Loveless_2010,8,Pre-anal_distance,Morphology,No,M,Parent,Poecilia_velifera,PV,NA,NA,NA,0.2216,0.0032,Var,55,NA,NA,A,B,FALSE,0.2216,-0.09530000000000002,1,1,-0.3120149022042844,0.8491444010807565
Loveless_2010,9,Length_of_gonopodium,Morphology,No,M,Parent,Poecilia_velifera,PV,NA,NA,NA,-0.2549,0.0076,Var,55,NA,NA,A,B,FALSE,-0.2549,-0.0743,0.9999999999999999,0.9999999999999998,27.01098901098901,-Inf
Loveless_2010,10,Depth_of_caudal_peduncle,Morphology,No,M,Parent,Poecilia_velifera,PV,NA,NA,NA,-0.1286,0.0012,Var,55,NA,NA,A,B,FALSE,-0.1286,-0.09359999999999999,1,1,2.6742857142857135,-Inf
Loveless_2010,11,Length_of_caudal_fin,Morphology,No,M,Parent,Poecilia_velifera,PV,NA,NA,NA,-0.0168,0.0041,Var,55,NA,NA,A,B,FALSE,-0.0168,-0.0214,1,1,-1.2518740629685157,0
Loveless_2010,12,Height_of_caudal_fin,Morphology,No,M,Parent,Poecilia_velifera,PV,NA,NA,NA,0.0766,0.0029,Var,55,NA,NA,A,B,FALSE,0.0766,-0.1404,1,1,-0.9160547945205479,0
Loveless_2010,13,Caudal_fin_area,Morphology,No,M,Parent,Poecilia_velifera,PV,NA,NA,NA,-0.016,0.0012,Var,55,NA,NA,A,B,FALSE,-0.016,-0.0815,1,1,-1.099255583126551,0
Loveless_2010,14,Mean_display,Behaviour,No,M,Parent,Poecilia_velifera,PV,NA,NA,NA,5.07,0.9,SE,27,NA,NA,A,B,FALSE,5.07,3.75,1,1,-0.40141676505312873,0.5802469135802468
Loveless_2010,15,Mean_thrust,Behaviour,No,M,Parent,Poecilia_velifera,PV,NA,NA,NA,12.59,4.02,SE,27,NA,NA,A,B,FALSE,12.59,0.8599999999999994,1,1,-0.022515527950310643,0.9591549295774646
Loveless_2010,16,Mean_nibble,Behaviour,No,M,Parent,Poecilia_velifera,PV,NA,NA,NA,18,3.64,SE,27,NA,NA,A,B,FALSE,18,2.6799999999999997,1,1,-0.11198815984213117,0.6350482315112541
Loveless_2010,1,Length_of_dorsal_fin,Morphology,No,M,Hybrid,F1,MF1,A,PV,PM,-0.002,0.0017,Var,76,NA,NA,A,NA,FALSE,-0.002,0.174,0.4771044694269262,-0.045791061146147616,-1.010598834128246,0.7384087791495199
Loveless_2010,2,Length_of_first_dorsal_fin_ray,Morphology,No,M,Hybrid,F1,MF1,A,PV,PM,-0.3937,0.0057,Var,76,NA,NA,A,NA,FALSE,-0.3937,-0.055999999999999994,-0.21892103205629393,-1.437842064112588,3.807081807081807,-Inf
Loveless_2010,3,Length_of_last_dorsal_fin_ray,Morphology,No,M,Hybrid,F1,MF1,A,PV,PM,-0.2368,0.0052,Var,76,NA,NA,A,NA,FALSE,-0.2368,-0.0184,-0.3914893617021275,-1.7829787234042551,-1.2735990756787983,0
Loveless_2010,4,Dorsal_fin_ray_count,Morphology,No,M,Hybrid,F1,MF1,A,PV,PM,11.7895,0.8084,Var,76,NA,NA,A,NA,FALSE,11.7895,2.844000000000001,0.38988278840222107,-0.22023442319555786,-0.2740455665024629,0.3898827884022211
Loveless_2010,5,Dorsal_fin_area,Morphology,No,M,Hybrid,F1,MF1,A,PV,PM,-0.0742,0.0027,Var,76,NA,NA,A,NA,FALSE,-0.0742,0.0097,0.05705882352941177,-0.8858823529411765,-1.8617886178861789,0.7396036387264457
Loveless_2010,6,Pre-dorsal_distance,Morphology,No,M,Hybrid,F1,MF1,A,PV,PM,0.2947,0.0014,Var,76,NA,NA,A,NA,FALSE,0.2947,-0.02679999999999999,0.09383753501400556,-0.8123249299719889,-0.08335925349922235,0.9061624649859944
Loveless_2010,7,Depth_at_mid-body,Morphology,No,M,Hybrid,F1,MF1,A,PV,PM,0.1223,5e-4,Var,76,NA,NA,A,NA,FALSE,0.1223,0.0228,-0.6440677966101694,-2.288135593220339,0,1
Loveless_2010,8,Pre-anal_distance,Morphology,No,M,Hybrid,F1,MF1,A,PV,PM,0.3221,0.0034,Var,76,NA,NA,A,NA,FALSE,0.3221,0.005199999999999982,-0.05456453305351502,-1.10912906610703,0,1
Loveless_2010,9,Length_of_gonopodium,Morphology,No,M,Hybrid,F1,MF1,A,PV,PM,-0.1504,0.004,Var,76,NA,NA,A,NA,FALSE,-0.1504,0.030200000000000005,-0.40646029609690443,-1.8129205921938087,15.527472527472526,-Inf
Loveless_2010,10,Depth_of_caudal_peduncle,Morphology,No,M,Hybrid,F1,MF1,A,PV,PM,-0.0567,0.0019,Var,76,NA,NA,A,NA,FALSE,-0.0567,-0.021699999999999997,0.23183760683760682,-0.5363247863247864,0.6199999999999999,-Inf
Loveless_2010,11,Length_of_caudal_fin,Morphology,No,M,Hybrid,F1,MF1,A,PV,PM,-0.001,0.0015,Var,76,NA,NA,A,NA,FALSE,-0.001,-0.0056,0.26168224299065423,-0.47663551401869153,-1.014992503748126,0.18922155688622744
Loveless_2010,12,Height_of_caudal_fin,Morphology,No,M,Hybrid,F1,MF1,A,PV,PM,0.1431,0.0072,Var,76,NA,NA,A,NA,FALSE,0.1431,-0.0739,0.5263532763532763,0.05270655270655267,-0.8431780821917808,0.07955497069027395
Loveless_2010,13,Caudal_fin_area,Morphology,No,M,Hybrid,F1,MF1,A,PV,PM,0.0327,0.0033,Var,76,NA,NA,A,NA,FALSE,0.0327,-0.0328,0.4024539877300614,-0.19509202453987717,-0.7971464019851117,0.27483069977426644
Loveless_2010,14,Mean_display,Behaviour,No,M,Hybrid,F1,MF1,A,PV,PM,3.64,0.53,SE,46,NA,NA,A,NA,FALSE,3.64,2.3200000000000003,0.6186666666666667,0.2373333333333334,-0.5702479338842976,0.40370370370370356
Loveless_2010,15,Mean_thrust,Behaviour,No,M,Hybrid,F1,MF1,A,PV,PM,8.73,1.57,SE,46,NA,NA,A,NA,FALSE,8.73,-3,-3.488372093023258,-7.976744186046516,-0.32220496894409933,0.415492957746479
Loveless_2010,16,Mean_nibble,Behaviour,No,M,Hybrid,F1,MF1,A,PV,PM,16.98,2.59,SE,46,NA,NA,A,NA,FALSE,16.98,1.6600000000000001,0.619402985074627,0.23880597014925398,-0.16230883078441039,0.4710610932475885
Loveless_2010,1,Length_of_dorsal_fin,Morphology,No,M,Hybrid,F1,VF1,B,PM,PV,0.002,9e-4,Var,57,NA,NA,A,NA,FALSE,0.002,0.178,0.4880723882643268,-0.023855223471346387,-0.9894011658717541,0.7438957475994513
Loveless_2010,2,Length_of_first_dorsal_fin_ray,Morphology,No,M,Hybrid,F1,VF1,B,PM,PV,-0.3626,0.0038,Var,57,NA,NA,A,NA,FALSE,-0.3626,-0.024899999999999978,-0.09734167318217347,-1.194683346364347,3.4273504273504267,-Inf
Loveless_2010,3,Length_of_last_dorsal_fin_ray,Morphology,No,M,Hybrid,F1,VF1,B,PM,PV,-0.1777,0.0066,Var,57,NA,NA,A,NA,FALSE,-0.1777,0.040700000000000014,0.8659574468085106,0.7319148936170212,-1.205314846909301,0.05361516828449597
Loveless_2010,4,Dorsal_fin_ray_count,Morphology,No,M,Hybrid,F1,VF1,B,PM,PV,11.8246,0.3615,Var,57,NA,NA,A,NA,FALSE,11.8246,2.879100000000001,0.3946946329426282,-0.21061073411474363,-0.2718842364532019,0.3946946329426281
Loveless_2010,5,Dorsal_fin_area,Morphology,No,M,Hybrid,F1,VF1,B,PM,PV,-0.0348,0.0023,Var,57,NA,NA,A,NA,FALSE,-0.0348,0.049100000000000005,0.28882352941176476,-0.4223529411764705,-1.4041811846689896,0.8036062378167641
Loveless_2010,6,Pre-dorsal_distance,Morphology,No,M,Hybrid,F1,VF1,B,PM,PV,0.2628,0.0015,Var,57,NA,NA,A,NA,FALSE,0.2628,-0.05870000000000003,0.20553221288515414,-0.5889355742296918,-0.18258164852255065,0.7944677871148458
Loveless_2010,7,Depth_at_mid-body,Morphology,No,M,Hybrid,F1,VF1,B,PM,PV,0.1204,0.0011,Var,57,NA,NA,A,NA,FALSE,0.1204,0.020899999999999988,-0.5903954802259883,-2.1807909604519766,-0.015535568274734346,0.994396933058095
Loveless_2010,8,Pre-anal_distance,Morphology,No,M,Hybrid,F1,VF1,B,PM,PV,0.305,0.002,Var,57,NA,NA,A,NA,FALSE,0.305,-0.011900000000000022,0.12486883525708309,-0.7502623294858338,-0.05308910276311707,0.9743320324226958
Loveless_2010,9,Length_of_gonopodium,Morphology,No,M,Hybrid,F1,VF1,B,PM,PV,-0.2513,0.0024,Var,57,NA,NA,A,NA,FALSE,-0.2513,-0.07070000000000001,0.9515477792732168,0.9030955585464335,26.615384615384617,-Inf
Loveless_2010,10,Depth_of_caudal_peduncle,Morphology,No,M,Hybrid,F1,VF1,B,PM,PV,-0.0607,4e-4,Var,57,NA,NA,A,NA,FALSE,-0.0607,-0.025699999999999994,0.27457264957264954,-0.4508547008547009,0.734285714285714,-Inf
Loveless_2010,11,Length_of_caudal_fin,Morphology,No,M,Hybrid,F1,VF1,B,PM,PV,-0.0034,6e-4,Var,57,NA,NA,A,NA,FALSE,-0.0034,-0.008,0.3738317757009346,-0.25233644859813076,-1.050974512743628,0.1604790419161677
Loveless_2010,12,Height_of_caudal_fin,Morphology,No,M,Hybrid,F1,VF1,B,PM,PV,0.1575,0.002,Var,57,NA,NA,A,NA,FALSE,0.1575,-0.0595,0.42378917378917375,-0.1524216524216525,-0.8273972602739725,0.0967819117119273
Loveless_2010,13,Caudal_fin_area,Morphology,No,M,Hybrid,F1,VF1,B,PM,PV,0.0429,5e-4,Var,57,NA,NA,A,NA,FALSE,0.0429,-0.022600000000000002,0.2773006134969325,-0.44539877300613495,-0.7338709677419355,0.332392776523702
Loveless_2010,14,Mean_display,Behaviour,No,M,Hybrid,F1,VF1,B,PM,PV,8.47,1.09,SE,58,NA,NA,A,NA,FALSE,8.47,7.15,1.9066666666666667,2.8133333333333335,0,1
Loveless_2010,15,Mean_thrust,Behaviour,No,M,Hybrid,F1,VF1,B,PM,PV,5.78,1.03,SE,58,NA,NA,A,NA,FALSE,5.78,-5.95,-6.918604651162795,-14.83720930232559,-0.5512422360248448,0
Loveless_2010,16,Mean_nibble,Behaviour,No,M,Hybrid,F1,VF1,B,PM,PV,14.05,1.86,SE,58,NA,NA,A,NA,FALSE,14.05,-1.2699999999999996,-0.47388059701492524,-1.9477611940298505,-0.30685742476566347,0
Loveless_2010,1,Length_of_dorsal_fin,Morphology,No,M,Hybrid,BC,VBCM,NA,VF1,PM,-0.5152,0.0074,Var,95,NA,NA,A,NA,FALSE,-0.5152,-0.3392,-0.9300795174115711,-2.860159034823142,-3.730259671436142,0.03443072702331962
Loveless_2010,2,Length_of_first_dorsal_fin_ray,Morphology,No,M,Hybrid,BC,VBCM,NA,VF1,PM,-0.3214,0.0097,Var,95,NA,NA,A,NA,FALSE,-0.3214,0.01629999999999998,0.06372165754495691,-0.8725566849100862,2.9242979242979246,-Inf
Loveless_2010,3,Length_of_last_dorsal_fin_ray,Morphology,No,M,Hybrid,BC,VBCM,NA,VF1,PM,0.6332,0.0418,Var,95,NA,NA,A,NA,FALSE,0.6332,0.8516,18.119148936170205,35.23829787234041,-0.26839976891969963,0.7892588224621246
Loveless_2010,4,Dorsal_fin_ray_count,Morphology,No,M,Hybrid,BC,VBCM,NA,VF1,PM,9.2316,1.6905,Var,95,NA,NA,A,NA,FALSE,9.2316,0.28610000000000113,0.03922133113990008,-0.9215573377201999,-0.43155172413793097,0.03922133113990012
Loveless_2010,5,Dorsal_fin_area,Morphology,No,M,Hybrid,BC,VBCM,NA,VF1,PM,-0.4515,0.008,Var,95,NA,NA,A,NA,FALSE,-0.4515,-0.36760000000000004,-2.162352941176471,-5.324705882352942,-6.2439024390243905,0.12670565302144243
Loveless_2010,6,Pre-dorsal_distance,Morphology,No,M,Hybrid,BC,VBCM,NA,VF1,PM,0.1853,0.0023,Var,95,NA,NA,A,NA,FALSE,0.1853,-0.13620000000000002,0.476890756302521,-0.04621848739495804,-0.4236391912908243,0.5231092436974789
Loveless_2010,7,Depth_at_mid-body,Morphology,No,M,Hybrid,BC,VBCM,NA,VF1,PM,-0.1869,0.0016,Var,95,NA,NA,A,NA,FALSE,-0.1869,-0.2864,8.090395480225988,15.180790960451976,-2.528209321340965,0.08817457976997922
Loveless_2010,8,Pre-anal_distance,Morphology,No,M,Hybrid,BC,VBCM,NA,VF1,PM,-0.2693,0.0108,Var,95,NA,NA,A,NA,FALSE,-0.2693,-0.5862,6.151101783840502,11.302203567681005,-1.8360757528717788,0.1122785950165116
Loveless_2010,9,Length_of_gonopodium,Morphology,No,M,Hybrid,BC,VBCM,NA,VF1,PM,-0.0155,0.0015,Var,95,NA,NA,A,NA,FALSE,-0.0155,0.16510000000000002,-2.2220726783310902,-5.4441453566621805,0.7032967032967032,-Inf
Loveless_2010,10,Depth_of_caudal_peduncle,Morphology,No,M,Hybrid,BC,VBCM,NA,VF1,PM,-0.1446,0.0044,Var,95,NA,NA,A,NA,FALSE,-0.1446,-0.1096,1.170940170940171,1.341880341880342,3.131428571428571,-Inf
Loveless_2010,11,Length_of_caudal_fin,Morphology,No,M,Hybrid,BC,VBCM,NA,VF1,PM,0.0398,0.0039,Var,95,NA,NA,A,NA,FALSE,0.0398,0.0352,-1.6448598130841123,-4.289719626168225,-0.40329835082458765,0.6778443113772455
Loveless_2010,12,Height_of_caudal_fin,Morphology,No,M,Hybrid,BC,VBCM,NA,VF1,PM,0.9125,0.0135,Var,95,NA,NA,A,NA,FALSE,0.9125,0.6955,-4.953703703703703,-10.907407407407407,0,1
Loveless_2010,13,Caudal_fin_area,Morphology,No,M,Hybrid,BC,VBCM,NA,VF1,PM,0.1514,0.0022,Var,95,NA,NA,A,NA,FALSE,0.1514,0.0859,-1.0539877300613498,-3.1079754601226997,-0.06079404466501237,0.9446952595936795
Loveless_2010,14,Mean_display,Behaviour,No,M,Hybrid,BC,MBCM,NA,MF1,PM,0.37,0.1,SE,98,NA,NA,A,NA,FALSE,0.37,-0.9500000000000001,-0.25333333333333335,-1.5066666666666668,-0.9563164108618654,0
Loveless_2010,15,Mean_thrust,Behaviour,No,M,Hybrid,BC,MBCM,NA,MF1,PM,12.87,2.01,SE,98,NA,NA,A,NA,FALSE,12.87,1.1399999999999988,1.3255813953488367,1.6511627906976734,-7.763975155280489e-4,0.9985915492957744
Loveless_2010,16,Mean_nibble,Behaviour,No,M,Hybrid,BC,MBCM,NA,MF1,PM,20.27,2.24,SE,98,NA,NA,A,NA,FALSE,20.27,4.949999999999999,1.8470149253731343,2.6940298507462686,0,1
Loveless_2010,1,Length_of_dorsal_fin,Morphology,No,M,Hybrid,BC,VBCV,NA,VF1,PV,-0.4397,0.0139,Var,87,NA,NA,A,NA,FALSE,-0.4397,-0.2637,-0.7230600493556347,-2.4461200987112695,-3.3301536830948595,0.137997256515775
Loveless_2010,2,Length_of_first_dorsal_fin_ray,Morphology,No,M,Hybrid,BC,VBCV,NA,VF1,PV,-0.328,0.0132,Var,87,NA,NA,A,NA,FALSE,-0.328,0.009699999999999986,0.03792025019546515,-0.9241594996090697,3.004884004884005,-Inf
Loveless_2010,3,Length_of_last_dorsal_fin_ray,Morphology,No,M,Hybrid,BC,VBCV,NA,VF1,PV,0.8655,0.0762,Var,87,NA,NA,A,NA,FALSE,0.8655,1.0839,23.06170212765957,45.12340425531914,0,1
Loveless_2010,4,Dorsal_fin_ray_count,Morphology,No,M,Hybrid,BC,VBCV,NA,VF1,PV,12.954,3.1141,Var,87,NA,NA,A,NA,FALSE,12.954,4.0085000000000015,0.5495236136815411,0.09904722736308225,-0.20233990147783243,0.5495236136815411
Loveless_2010,5,Dorsal_fin_area,Morphology,No,M,Hybrid,BC,VBCV,NA,VF1,PV,-0.5295,0.0154,Var,87,NA,NA,A,NA,FALSE,-0.5295,-0.4456,-2.6211764705882357,-6.242352941176471,-7.149825783972125,0
Loveless_2010,6,Pre-dorsal_distance,Morphology,No,M,Hybrid,BC,VBCV,NA,VF1,PV,0.1428,0.004,Var,87,NA,NA,A,NA,FALSE,0.1428,-0.1787,0.6257002801120447,0.2514005602240894,-0.5558320373250389,0.3742997198879551
Loveless_2010,7,Depth_at_mid-body,Morphology,No,M,Hybrid,BC,VBCV,NA,VF1,PV,-0.2168,0.0024,Var,87,NA,NA,A,NA,FALSE,-0.2168,-0.3163,8.935028248587571,16.870056497175142,-2.772690106295993,0
Loveless_2010,8,Pre-anal_distance,Morphology,No,M,Hybrid,BC,VBCV,NA,VF1,PV,-0.3343,0.0168,Var,87,NA,NA,A,NA,FALSE,-0.3343,-0.6512,6.833158447009442,12.666316894018884,-2.0378764358894754,0.014710297208045509
Loveless_2010,9,Length_of_gonopodium,Morphology,No,M,Hybrid,BC,VBCV,NA,VF1,PV,-0.0446,0.0028,Var,87,NA,NA,A,NA,FALSE,-0.0446,0.136,-1.8304172274562582,-4.660834454912516,3.9010989010989006,-Inf
Loveless_2010,10,Depth_of_caudal_peduncle,Morphology,No,M,Hybrid,BC,VBCV,NA,VF1,PV,-0.1641,0.0062,Var,87,NA,NA,A,NA,FALSE,-0.1641,-0.1291,1.3792735042735043,1.7585470085470085,3.6885714285714277,-Inf
Loveless_2010,11,Length_of_caudal_fin,Morphology,No,M,Hybrid,BC,VBCV,NA,VF1,PV,0.0065,0.0044,Var,87,NA,NA,A,NA,FALSE,0.0065,0.0018999999999999998,-0.08878504672897196,-1.1775700934579438,-0.9025487256371814,0.2790419161676647
Loveless_2010,12,Height_of_caudal_fin,Morphology,No,M,Hybrid,BC,VBCV,NA,VF1,PV,0.9095,0.0135,Var,87,NA,NA,A,NA,FALSE,0.9095,0.6925,-4.932336182336182,-10.864672364672364,-0.0032876712328767654,0.9964110539538221
Loveless_2010,13,Caudal_fin_area,Morphology,No,M,Hybrid,BC,VBCV,NA,VF1,PV,0.1328,0.004,Var,87,NA,NA,A,NA,FALSE,0.1328,0.0673,-0.8257668711656442,-2.6515337423312886,-0.1761786600496278,0.8397291196388261
Loveless_2010,14,Mean_display,Behaviour,No,M,Hybrid,BC,MBCV,NA,MF1,PV,1.29,0.32,SE,91,NA,NA,A,NA,FALSE,1.29,-0.030000000000000027,-0.008000000000000007,-1.016,-0.8476977567886659,0.11358024691358015
Loveless_2010,15,Mean_thrust,Behaviour,No,M,Hybrid,BC,MBCV,NA,MF1,PV,8.81,1.65,SE,91,NA,NA,A,NA,FALSE,8.81,-2.92,-3.3953488372093044,-7.790697674418609,-0.31599378881987583,0.4267605633802817
Loveless_2010,16,Mean_nibble,Behaviour,No,M,Hybrid,BC,MBCV,NA,MF1,PV,15.99,1.53,SE,91,NA,NA,A,NA,FALSE,15.99,0.6699999999999999,0.25,-0.5,-0.21114948199309325,0.31189710610932453
Loveless_2010,1,Length_of_dorsal_fin,Morphology,No,M,Hybrid,BC,MBCM,NA,MF1,PM,-0.5403,0.0112,Var,101,NA,NA,A,NA,FALSE,-0.5403,-0.3643,-0.99890320811626,-2.99780641623252,-3.863275039745628,0
Loveless_2010,2,Length_of_first_dorsal_fin_ray,Morphology,No,M,Hybrid,BC,MBCM,NA,MF1,PM,-0.3516,0.0095,Var,101,NA,NA,A,NA,FALSE,-0.3516,-0.013900000000000023,-0.05433932759968734,-1.1086786551993746,3.293040293040293,-Inf
Loveless_2010,3,Length_of_last_dorsal_fin_ray,Morphology,No,M,Hybrid,BC,MBCM,NA,MF1,PM,0.5481,0.04,Var,101,NA,NA,A,NA,FALSE,0.5481,0.7665000000000001,16.308510638297868,31.617021276595736,-0.3667244367417678,0.7120566089086455
Loveless_2010,4,Dorsal_fin_ray_count,Morphology,No,M,Hybrid,BC,MBCM,NA,MF1,PM,9.7379,2.6659,Var,101,NA,NA,A,NA,FALSE,9.7379,0.7924000000000007,0.10862978956748245,-0.782740420865035,-0.40037561576354674,0.10862978956748248
Loveless_2010,5,Dorsal_fin_area,Morphology,No,M,Hybrid,BC,MBCM,NA,MF1,PM,-0.4127,0.0094,Var,101,NA,NA,A,NA,FALSE,-0.4127,-0.3288,-1.9341176470588235,-4.868235294117647,-5.793263646922184,0.18973359324236516
Loveless_2010,6,Pre-dorsal_distance,Morphology,No,M,Hybrid,BC,MBCM,NA,MF1,PM,0.2003,0.0022,Var,101,NA,NA,A,NA,FALSE,0.2003,-0.1212,0.4243697478991596,-0.1512605042016808,-0.3769828926905132,0.5756302521008403
Loveless_2010,7,Depth_at_mid-body,Morphology,No,M,Hybrid,BC,MBCM,NA,MF1,PM,-0.1699,0.0012,Var,101,NA,NA,A,NA,FALSE,-0.1699,-0.2694,7.610169491525422,14.220338983050844,-2.3892068683565,0.13830728398702452
Loveless_2010,8,Pre-anal_distance,Morphology,No,M,Hybrid,BC,MBCM,NA,MF1,PM,-0.2638,0.0145,Var,101,NA,NA,A,NA,FALSE,-0.2638,-0.5807,6.0933892969569765,11.186778593913953,-1.8190003104625894,0.1205343740618432
Loveless_2010,9,Length_of_gonopodium,Morphology,No,M,Hybrid,BC,MBCM,NA,MF1,PM,-0.0091,0.002,Var,101,NA,NA,A,NA,FALSE,-0.0091,0.1715,-2.308209959623149,-5.616419919246298,0,NaN
Loveless_2010,10,Depth_of_caudal_peduncle,Morphology,No,M,Hybrid,BC,MBCM,NA,MF1,PM,-0.1146,0.0043,Var,101,NA,NA,A,NA,FALSE,-0.1146,-0.07959999999999999,0.8504273504273504,0.7008547008547008,2.2742857142857136,-Inf
Loveless_2010,11,Length_of_caudal_fin,Morphology,No,M,Hybrid,BC,MBCM,NA,MF1,PM,0.0667,0.0023,Var,101,NA,NA,A,NA,FALSE,0.0667,0.062099999999999995,-2.9018691588785046,-6.803738317757009,0,1
Loveless_2010,12,Height_of_caudal_fin,Morphology,No,M,Hybrid,BC,MBCM,NA,MF1,PM,0.8873,0.0191,Var,101,NA,NA,A,NA,FALSE,0.8873,0.6703,-4.774216524216524,-10.548433048433049,-0.02761643835616434,0.9698528532121068
Loveless_2010,13,Caudal_fin_area,Morphology,No,M,Hybrid,BC,MBCM,NA,MF1,PM,0.1612,0.0049,Var,101,NA,NA,A,NA,FALSE,0.1612,0.09570000000000001,-1.174233128834356,-3.348466257668712,0,1
Loveless_2010,14,Mean_display,Behaviour,No,M,Hybrid,BC,VBCM,NA,VF1,PM,0.44,0.09,SE,68,NA,NA,A,NA,FALSE,0.44,-0.8800000000000001,-0.2346666666666667,-1.4693333333333334,-0.948051948051948,0.00864197530864197
Loveless_2010,15,Mean_thrust,Behaviour,No,M,Hybrid,BC,VBCM,NA,VF1,PM,12.88,2.08,SE,68,NA,NA,A,NA,FALSE,12.88,1.1500000000000004,1.3372093023255827,1.6744186046511653,0,1
Loveless_2010,16,Mean_nibble,Behaviour,No,M,Hybrid,BC,VBCM,NA,VF1,PM,20.23,3.22,SE,68,NA,NA,A,NA,FALSE,20.23,4.91,1.832089552238806,2.664179104477612,-0.0019733596447951696,0.9935691318327977
Loveless_2010,1,Length_of_dorsal_fin,Morphology,No,M,Hybrid,BC,MBCV,NA,MF1,PV,-0.4837,0.0212,Var,80,NA,NA,A,NA,FALSE,-0.4837,-0.30770000000000003,-0.8437071565670414,-2.6874143131340826,-3.563328033916269,0.07764060356652946
Loveless_2010,2,Length_of_first_dorsal_fin_ray,Morphology,No,M,Hybrid,BC,MBCV,NA,MF1,PV,-0.334,0.0221,Var,80,NA,NA,A,NA,FALSE,-0.334,0.003699999999999981,0.014464425332290776,-0.9710711493354185,3.0781440781440788,-Inf
Loveless_2010,3,Length_of_last_dorsal_fin_ray,Morphology,No,M,Hybrid,BC,MBCV,NA,MF1,PV,0.8135,0.071,Var,80,NA,NA,A,NA,FALSE,0.8135,1.0319,21.955319148936162,42.910638297872325,-0.06008087810514162,0.9528259094620338
